country,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21015999999999999,0.37865,0.25736,0.2791,0.17904,0.27065,0.43298000000000003,0.5432100000000001,0.43137,0.36667,0.33878,0.41373000000000004,0.41096000000000005,0.49123999999999995,0.48901999999999995,0.44218999999999997,0.48281,0.53484,0.46945,0.68438,1.0047,0.7789,0.8573299999999999,0.9919600000000001,1.00704,1.09723,1.0541200000000002,1.0709,1.2043,1.13446,1.14237,1.25511,1.26889,1.1899600000000001,1.28522,1.32784,1.27912,1.38855,1.5423799999999999,1.56859,2.7198599999999997,3.0164299999999997,2.9619,2.88176,2.92794,3.01099,3.53758,3.75285,3.99516,3.4043900000000002,3.9885,4.27859,4.46278,4.6477900000000005,4.96594,4.38731,3.89236,4.19704,4.5622,4.18916,4.806080000000001,4.24275,4.3705300000000005,4.36499,4.65532,4.75439,4.59664,4.67281,4.17328,3.70106,3.4082,2.99704,3.09429,3.25692,3.39943,3.75054,3.9910099999999997,4.22141,4.0639199999999995,4.6145,4.12695,4.8619,5.09285,4.839230000000001,4.68404,4.428380000000001,4.74302,5.0205,4.9841,4.75801,6.69945,7.01828,6.9839199999999995,6.74277,7.53182,7.677739999999999,7.7586699999999995,7.7386,7.87835,8.3118,8.56894,8.630980000000001,8.87685,9.27413,9.80384,10.64003,10.321589999999999,10.792910000000001,10.939039999999999,11.27026,11.43805,11.61626,11.78311,12.61617,12.55633,12.65905,12.39627,13.21239,14.05826,14.10992,15.006879999999999,15.461120000000001,15.50194,14.68725,15.2151,15.274989999999999,14.95249,15.696420000000002,15.74359,16.484189999999998,15.422770000000002,15.090079999999999,15.27849,15.6368,15.50811,15.5497,16.49369,16.516370000000002,16.93581,17.20607,17.24023,16.82224,17.490820000000003,17.03756,17.145870000000002,17.2702,17.72831,17.7373,18.056279999999997,18.1325,16.81932,16.70972,16.38586,16.23827
Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05171,,,,,,,,,,,,0.07528,0.09904,0.10612,0.10778,0.10188,0.11632,0.11684000000000001,0.13212000000000002,0.13674,0.1308,0.13538,0.13990999999999998,0.13510999999999998,0.14367,0.1195,0.1626,0.17494,0.18667999999999998,0.19325,0.23116,0.28655,0.31476,0.35304,0.38791,0.33518000000000003,0.41886,0.46993999999999997,0.54881,0.53705,0.59858,0.57624,0.58945,0.58715,0.70203,0.79967,0.7824300000000001,0.90502,1.02791,1.1751,1.7350400000000001,1.3957,1.45281,1.49746,1.48136,1.3611,1.16743,1.22306,0.81583,1.10768,1.35951,1.44254,1.63053,2.22476,2.17499,2.3108,1.9537799999999999,1.6627900000000002,1.6965599999999998,1.51388,1.49173,1.8105099999999998,4.78945,2.0705400000000003,2.10888,2.31921,2.2396700000000003,2.33372,2.18298,2.33308,2.25545,2.40925,2.4186099999999997,2.7463,2.63009,3.18419,3.22708,3.5892,3.71395,3.97338,4.17885,4.19853,4.63659,4.703180000000001,4.2095400000000005,4.1479,4.32664,4.470280000000001,5.279380000000001,6.564139999999999,9.09571,6.4427,8.70265,7.2085300000000005,7.432580000000001,8.81799,7.1803300000000005,5.10376,1.17763,0.5090600000000001,0.49656000000000006,0.47003999999999996,2.2522599999999997,2.9755,2.8494200000000003,2.71904,3.06431,2.88732,2.82205,3.04052,3.19253,3.63035,2.82461,2.70201,2.25779,2.11108,2.03619,2.0608400000000002,2.0129200000000003,2.26079,0.8578899999999999,0.95345,1.09645,1.18344,1.26114,1.41324,1.37513,0.67142,1.82443,2.5310599999999996,3.5232900000000003,3.83091,3.01519,3.36015,3.18816,3.13541,3.5349699999999995,4.18717,4.05459,4.18396,4.01452,3.9735400000000003,4.36179,4.483709999999999,4.740819999999999,5.13743,5.3711400000000005,5.2316400000000005,5.34387,5.40709,5.69682,5.98006,6.749630000000001,6.913410000000001,7.41887,7.91678,7.54375,7.1298699999999995,7.65477,7.371580000000001,7.54679,8.097539999999999,6.8842300000000005,7.393110000000001,7.097589999999999,6.8486899999999995,7.183260000000001,7.19631,7.105510000000001,7.57362,6.9788,7.05547,7.48457,7.9431199999999995,7.250839999999999,7.25075,7.19424,7.497669999999999,7.89618,7.81664,7.93415,7.701280000000001,7.71692,8.134960000000001,8.245,8.83052,8.80899,9.01165,8.72573,8.39845,8.276060000000001,7.53868,8.082230000000001,7.74637,7.361110000000001,7.352810000000001
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54748,6.40236,5.46862,4.28913,3.9803300000000004,3.7625800000000003,3.96675,3.55049,3.6347099999999997,3.51024,3.5760699999999996,3.6568,3.78997,4.009469999999999,4.52125,3.48116,4.00291,3.55215,3.3709599999999997,3.62434,3.7976900000000002,3.7525699999999995
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69543,0.8251700000000001,0.9456200000000001,0.9675600000000001,0.9831799999999999,1.44815,1.51626,1.84093,1.80086,2.49347,3.74949,4.74627,5.99589,5.55769,8.11786,9.39909,7.46541,11.17249,10.28606,10.62608,15.19875,38.71925,36.49266,43.37637,39.91601,43.69748,33.51045,49.29365,32.78895,33.634570000000004,37.926829999999995,13.00502,10.2705,8.9556,8.06611,6.4370199999999995,5.90329,5.8451900000000006,6.22031,7.730639999999999,7.6097399999999995,6.82453,6.73723,6.27416,6.1132599999999995,6.00747,5.8787199999999995,4.75314,5.7897300000000005,5.70786,5.60048,5.17696,5.09968,4.8074900000000005,5.34302,5.28991,4.9573,4.93875,4.2916099999999995,4.6301,6.8287,5.19937,5.14965,8.22921
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11149,1.21497,5.28901,19.22502,31.79222,33.66062,30.53711,28.19977,26.834229999999998,24.3982,25.49212,25.79231,27.779290000000003,30.18795,35.158879999999996,40.35802,40.27158,11.95645,10.0668,10.75287,8.0695,8.14288,10.50731,7.57902,5.20256,8.54367,8.36813,3.5425400000000002,10.546439999999999,9.19277,6.71355,8.74669,6.556430000000001,3.38405,5.12055,5.49216,6.16235,12.16475,13.766110000000001,16.03452,23.02176,21.435270000000003,21.57219,23.16187,24.630979999999997,24.005370000000003,23.72222,21.9143,22.7865,25.48948,20.75435,22.60923,24.30311,25.40099,25.45468,26.14234,24.39486,25.05592,23.30274,20.853260000000002,27.331,26.92823,26.283859999999997,26.93777,28.96735,29.77572,28.11341,27.9541,20.0405,21.64014,21.62173,21.66902,22.151889999999998,20.01294,25.998929999999998,26.536070000000002,22.813000000000002,23.0991,22.48266,21.80901,23.68042
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031,0.00321,0.0035399999999999997,0.00502,0.02623,0.03171,0.03282,0.03273,0.03254,0.03277,0.03789,0.03814,0.04166,0.039310000000000005,0.045919999999999996,0.04622,0.04936,0.05512,0.05499,0.05594,0.05511,0.05658,0.06282,0.059160000000000004,0.05851,0.054329999999999996,0.05192000000000001,0.06633,0.06673,0.06834,0.07637000000000001,0.07765,0.0782,0.084,0.09387000000000001,0.09487000000000001,0.10013,0.09339,0.10074,0.11002,0.11996,0.12085,0.1344,0.13011,0.14655,0.14689000000000002,0.1599,0.15342999999999998,0.16364,0.19264,0.1986,0.20281,0.19058,0.196,0.21227,0.2426,0.24741,0.25735,0.26768000000000003,0.27619,0.3006,0.3029,0.33426,0.35902,0.39565,0.41436000000000006,0.43459,0.4387
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02201,0.021830000000000002,0.04328,0.02146,0.02128,0.0211,0.020919999999999998,0.0,0.0,0.0,0.0,0.02005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01851,0.018119999999999997,0.01775,0.34756,0.5099600000000001,0.40066,0.4937,0.5046,0.56516,0.56201,0.5918800000000001,0.65412,0.65263,0.74624,0.8388200000000001,1.11931,0.81626,0.76602,0.8723700000000001,1.1339700000000001,1.42563,1.8549799999999999,2.01896,1.79613,2.01635,2.0805599999999997,1.9768400000000002,2.00922,2.30999,2.14863,2.3728700000000003,2.52231,2.39407,2.67516,2.70929,2.54232,2.69401,2.93109,3.30951,3.57044,3.658,3.6592300000000004,3.8157099999999997,4.126119999999999,4.617,3.7340199999999997,4.23681,2.83317,3.1274900000000003,3.1987200000000002,3.37899,4.255780000000001,4.49948,4.40264,4.510759999999999,4.5246,4.65974,4.73957,4.93772,4.98594,4.93927,5.84414,5.80681,5.28557,5.449,5.22173,5.12679
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.54038,7.513660000000001,6.3837,5.98123,5.9404900000000005,5.90123,5.77982,5.60778,5.40418,5.33345,5.33293,5.48489,5.99779,6.13671,6.46906,6.33298,6.62363,6.3814400000000004,6.600460000000001,6.70867,6.660760000000001,6.713839999999999
Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02177,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6534200000000001,1.18086,1.23728,1.1879,1.13715,1.21754,1.42019,1.50888,1.5271700000000001,1.65933,1.8953400000000002,1.79725,1.8514400000000002,1.6997900000000001,1.84853,1.93105,2.08853,2.15193,1.89667,1.9830599999999998,2.09912,2.27273,2.53395,2.6016,2.8639099999999997,2.91529,2.8612900000000003,2.95951,3.09003,3.16532,3.21181,3.4500800000000003,3.40133,3.5591800000000005,3.70875,3.8807699999999996,4.15037,4.462359999999999,4.00465,4.30828,4.85963,4.62027,4.94554,5.38935,4.92954,5.0820300000000005,4.92753,4.64757,5.00882,5.05335,5.49504,5.46795,5.72202,5.99443,5.83686,5.63416,5.42783,5.70172,6.00633,6.09172,6.53757,6.13352,6.05933,5.73048,6.25751,6.23715,6.5151900000000005,6.68545,6.83197,7.079060000000001,7.3971800000000005,6.872910000000001,7.0826199999999995,7.52723,7.11083,7.01087,7.92744,7.953939999999999,7.8112699999999995,7.730010000000001,8.17983,8.21232,8.54058,8.878730000000001,5.257630000000001,4.4393199999999995,5.9038900000000005,4.693280000000001,4.40574,5.88647,7.30857,6.739160000000001,7.39,9.42192,9.90147,10.03938,9.910839999999999,11.45509,11.08467,12.08147,11.608839999999999,10.36106,8.278889999999999,8.83457,9.08013,8.65126,9.02798,10.828660000000001,9.45653,8.79091,7.446680000000001,7.88227,7.411580000000001,7.024589999999999,4.00012,4.65116,6.74786,9.71602,9.948889999999999,9.38503,8.839360000000001,10.322330000000001,9.57912,9.40142,9.72938,10.38273,10.85731,10.76153,9.7218,9.731630000000001,9.95475,10.0849,10.592830000000001,11.34474,11.04637,11.168239999999999,11.08073,11.26026,12.36267,12.83625,12.99719,12.5367,13.46515,14.26489,13.865260000000001,12.497589999999999,13.281939999999999,12.90508,13.82513,14.24652,13.72691,12.570089999999999,11.90578,10.28701,10.663839999999999,10.55879,10.386280000000001,10.397739999999999,10.1034,10.79672,10.62712,11.08254,11.13965,10.66622,11.08804,11.052769999999999,11.59032,11.30505,11.58512,11.16003,11.20991,11.10597,10.35266,10.82891,10.58767,10.27326,10.06985,9.67186,9.68851,9.23593,9.85742,8.98744,8.32052,8.39317
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26602,0.36027,0.34955,0.38824000000000003,0.37759000000000004,0.36725,0.35711,0.34713,0.46384,0.45074,0.47791000000000006,0.38718,0.71534,0.6223,0.81821,0.79469,0.73773,1.07366,0.88459,1.13757,0.99035,1.14591,1.2400200000000001,1.13437,1.1728299999999998,1.3207200000000001,1.3023,1.44535,1.55667,1.47904,1.32269,1.2423799999999998,1.13753,1.10598,1.07479,1.15614,1.21091,1.30407,1.39273,1.63878,1.66176,1.88008,1.8303,1.9111200000000002,1.85444,1.8248099999999998,1.44145,1.75385,1.60812,1.4573200000000002,1.67535,1.61053,1.39841,1.43052,1.43434,1.4626299999999999,1.4881,1.53595,1.25749,1.37825,1.67595,1.81555,1.42656,1.50206
Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052570000000000006,0.04278,0.06635,0.052039999999999996,0.0542,0.047580000000000004,0.05529,0.05711,0.04239,0.05231,0.055229999999999994,0.07084,0.0971,0.0987,0.12788,0.12261,0.1278,0.13597,0.07782,0.08653,0.10303,0.10132999999999999,0.13905,0.11224,0.12498,0.11239,0.12064000000000001,0.17362,0.15532,0.11855999999999998,0.11817000000000001,0.1304,0.1415,0.15847999999999998,0.16702999999999998,0.20296,0.2186,0.22175,0.20481,0.19137,0.18539,0.23173000000000002,0.23004000000000002,0.25296,0.28039000000000003,0.30708,0.31655,0.29262,0.45857,0.51625,0.49156000000000005,0.50431,0.53517,0.5425399999999999,0.54837,0.5616
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18089,1.5523200000000001,2.76737,2.3431,2.11547,2.70689,3.2749200000000003,3.29955,3.4076,3.0926099999999996,3.52619,3.86194,3.39535,3.17924,4.19335,3.67875,4.07276,4.24247,4.41244,3.8649199999999997,4.39164,4.41674,4.78886,7.9729600000000005,8.24169,8.444180000000001,8.58296,8.25901,7.67805,8.28997,7.782769999999999,6.89125,6.97933,7.900639999999999,7.72387,7.80115,7.245010000000001,9.76009,10.93489,13.14461,9.93394,8.22943,6.668539999999999,7.65912,7.56088,7.2849699999999995,7.368869999999999,7.27537,7.12431,7.502730000000001,7.411060000000001,7.378419999999999,7.80905,7.37308,7.114730000000001,6.17496,8.09394,11.31231,10.03758,7.01624,8.80799,6.0851,6.80387,5.55598
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01258,0.012159999999999999,0.011729999999999999,0.0113,0.01089,0.0105,0.01013,0.01957,0.02837,0.05495,0.053329999999999995,0.06055,0.07597000000000001,0.06595,0.11254000000000002,0.1329,0.1136,0.20494,0.21274,0.11777,0.23965,0.34974,0.40966,0.35335,0.41586999999999996,0.48995,0.58681,0.75316,0.71477,0.70206,0.70189,0.6629,0.6985,0.6126199999999999,0.48562,0.60814,0.58828,0.57572,0.60672,0.5491,0.67708,1.00148,1.09944,1.17098
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00156,0.00464,0.0045899999999999995,0.00302,0.00598,0.017730000000000003,0.0292,0.02743,0.017130000000000003,0.021159999999999998,0.0251,0.03172,0.04771,0.039080000000000004,0.049280000000000004,0.052660000000000005,0.049460000000000004,0.059179999999999996,0.05596,0.057839999999999996,0.0696,0.09707,0.16021,0.14712,0.16075,0.16592,0.23847,0.27674,0.32311999999999996,0.28781,0.25775,0.26205,0.27201,0.2766,0.2866,0.31013,0.37118,0.37112,0.40705,0.44653000000000004,0.50369,0.57738,0.55174,0.6654899999999999,0.76017,0.7205699999999999,0.7173,0.8103,0.8945,0.8561200000000001,0.9395700000000001,0.8662,0.8350700000000001,0.83905,0.74525,0.7198,0.66398,0.66409,0.5958899999999999,0.62333,0.65349,0.74282,0.79791,0.82116,0.9228700000000001,1.10799,1.20445,1.25021,1.29754,1.4008200000000002,1.42715,1.3738700000000001,1.22581,1.15614,1.10551,1.60352,1.45886,1.33521,1.62176,1.3060399999999999,1.37883,1.43341,1.53273,1.6019,1.83535,1.8943400000000001
Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4994400000000003,3.04318,0.80915,0.88376,1.11713,2.22075,2.80543,2.7419700000000002,3.6348800000000003,3.5163699999999998,3.7549099999999997,3.7950800000000005,4.07985,4.22682,4.57557,4.5962,5.24826,5.39433,5.54695,6.23245,5.81354,5.72891
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02974,0.06709,0.11104000000000001,0.22749,0.6956600000000001,0.87971,0.9014700000000001,0.9819399999999999,0.9899700000000001,0.97605,1.02807,0.93066,0.91289,0.9794799999999999,0.8734,0.9830399999999999,1.00121,1.06731,1.95848,1.85644,1.9030599999999998,2.13105,1.97015,1.9330200000000002,1.71069,1.70206,1.99272,1.85011,2.17689,2.18436,2.22667,2.11441,2.1232,2.1972400000000003,2.18181,2.19191,2.2899599999999998,1.95645,2.34199,2.1055599999999997,2.08534,2.4916
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11442999999999999,0.13352999999999998,0.12732000000000002,0.13385,0.14005,0.15705999999999998,0.16558,0.16885,0.16602,0.18914,0.20315999999999998,0.24151,0.25524,0.17012,0.1275,0.11438,0.09717999999999999,0.08847000000000001,0.1145,0.13313,0.10344,0.13258,0.15862,0.17184000000000002,0.17734,0.1771,0.19246,0.18405,0.19305999999999998,0.16439,0.12180999999999999,0.11937,0.13249,0.12711,0.14844000000000002,0.13589,0.15752,0.15454,0.1478,0.15794,0.14948,0.13639,0.14702,0.13078,0.14781,0.15786,0.18492999999999998,0.15845,0.14531,0.3646,0.38991,0.43555,0.4275,0.4883,0.5436,0.56813,0.54238,0.57201,0.55503,0.6470100000000001,0.65856,0.69722,0.7006899999999999,0.69394,0.6703100000000001,0.74338,0.7449,0.84872,0.90086,0.97677,1.04293,1.13395,1.2819399999999999,1.35521,1.39398,1.3967,1.43216,1.5181200000000001,1.57787,1.53088,1.37315,1.34443,1.27175,1.2601,1.32445,1.42388,1.45686,1.44226,1.44792,1.38881,1.43418,1.42031,1.4619799999999998,1.5108700000000002,1.5871899999999999,1.7226299999999999,1.78994,1.8312599999999999,1.8489099999999998,1.8656400000000002,1.89107,1.8351,1.7513299999999998,1.81497,1.8425200000000002,1.82297,1.8838599999999999,1.9900200000000001,1.86635,2.11322,2.19119,2.32205,2.46565
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44267,0.43423,0.85064,0.8325799999999999,1.22127,0.39786,1.55598,1.9045599999999998,1.86884,2.20485,2.1709099999999997,2.4987,2.47056,2.44817,2.4324,2.76625,2.7488799999999998,2.71655,2.66352,3.88487,3.12669,3.3046599999999997,3.16514,3.5775,3.94237,4.26415,4.31655,4.14417,4.00218,3.88922,4.01052,4.137519999999999,4.464119999999999,4.57339,5.059080000000001,5.137519999999999,5.21098,5.10348,5.008369999999999,5.10139,5.37279,5.64208,5.73945,6.002730000000001,6.4261,6.67822,7.087839999999999,7.17173,7.41378,7.49638,7.424589999999999,7.3554
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.11754,1.38321,0.79128,2.32797,6.0879199999999996,6.29004,74.96222,82.84167,53.992540000000005,33.52426,49.41104,64.57536,23.34094,23.52824,130.65854,1.86677,251.99075,8.63176,5.89878,5.98284,6.05124,5.97853,4.7423,4.4421800000000005,4.16282,4.29983,4.18435,4.0778099999999995,3.5516900000000002,4.13305,3.7978300000000003,3.4819699999999996,3.25449,4.57267,3.9048599999999998,3.63018,3.93676,63.2832,55.38527,66.69675,67.40642,53.0069,44.0322,36.01282,36.78775,52.898790000000005,39.82989,35.649229999999996,7.383560000000001,10.20997,12.82872,8.84153,11.6387,10.02101,14.061929999999998,23.54823,25.41463,24.103,20.08334,19.16989,17.762,16.32901,16.23222,16.09968,16.33597,16.62811,12.070789999999999,14.25385,13.368970000000001,12.74961,13.132810000000001,14.050229999999999,13.830210000000001,13.206570000000001,22.47242,23.94783,20.30932,20.85505,24.27046,23.79872,18.91702
